experiment,label,SPI_max_pairwise_distance,PFSI_max_pairwise_distance,TFSI_max_pairwise_distance,PPR_max_pairwise_distance,PPD_max_pairwise_distance
20.0,compromised,0.372,16.67,16.67,0.1,0.1
21.0,normal,0.1316999999999999,8.5,10.5,0.0,0.0
21.0,compromised,0.9124,15.5,30.5,0.1200000000000001,0.12
22.0,normal,0.1583,8.5,17.5,0.0,0.0
22.0,compromised,0.6103000000000001,25.33,21.33,0.33,0.33
23.0,normal,0.3333,0.0,0.0,0.0,0.0
23.0,compromised,0.3941,17.0,17.0,0.31,0.31
24.0,normal,0.1077999999999999,7.5,13.5,0.0,0.0
24.0,compromised,0.2092,7.33,12.67,0.2299999999999999,0.23
25.0,normal,0.2387,7.0,2.0,0.0,0.0
25.0,compromised,0.2559,15.0,16.5,0.4000000000000001,0.34
26.0,normal,0.5473,7.0,7.0,0.0,0.0
26.0,compromised,0.1887,1.5,9.0,0.42,0.34
27.0,normal,0.1863999999999999,12.5,16.5,0.0,0.0
27.0,compromised,0.0575,15.0,12.0,0.2299999999999999,0.23
28.0,normal,0.1909,8.0,11.0,0.0,0.0
28.0,compromised,0.5186,19.0,16.0,0.0799999999999999,0.0
29.0,normal,0.3132999999999999,6.0,6.0,0.0,0.0
29.0,compromised,0.2099,4.0,6.0,0.29,0.29
30.0,normal,0.0726,6.0,6.0,0.0,0.0
30.0,compromised,0.7709,35.33,27.5,0.3799999999999999,0.38
31.0,normal,0.0866,8.0,14.0,0.0,0.0
31.0,compromised,0.2024,10.5,12.5,0.1499999999999999,0.15
32.0,normal,0.1415,3.5,2.5,0.0,0.0
32.0,compromised,0.7712,12.83,7.170000000000002,0.28,0.28
33.0,normal,0.1549,9.0,14.0,0.0,0.0
33.0,compromised,0.1101999999999999,14.0,14.0,0.16,0.09
34.0,normal,0.1672,4.0,8.0,0.0,0.0
34.0,compromised,0.1682,12.0,22.0,0.05,0.0
35.0,normal,0.3877,3.5,7.5,0.0,0.0
35.0,compromised,0.7071,17.0,14.5,0.02,0.0
36.0,normal,0.0858999999999999,7.5,11.5,0.0,0.0
36.0,compromised,0.7444000000000001,18.0,13.5,0.1699999999999999,0.14
37.0,normal,0.1425,12.5,11.5,0.0,0.0
37.0,compromised,0.2226999999999999,33.67,38.83,0.26,0.26
38.0,normal,0.1917,0.0,0.0,0.0,0.0
38.0,compromised,0.6174,29.67,44.67,0.0,0.0
39.0,normal,0.0345,12.5,7.0,0.0,0.0
39.0,compromised,0.3008,16.83,14.329999999999998,0.0999999999999999,0.0
40.0,normal,0.3313,2.5,13.5,0.0,0.0
40.0,compromised,0.4734,20.5,20.5,0.0,0.0
41.0,normal,0.8367,5.0,5.0,0.0,0.0
41.0,compromised,0.8709,11.17,14.829999999999998,0.0,0.0
42.0,normal,0.5356,6.0,6.0,0.0,0.0
42.0,compromised,0.1344,4.5,9.0,0.1799999999999999,0.18
43.0,normal,0.1125,8.5,11.5,0.0,0.0
43.0,compromised,0.6053999999999999,10.0,23.0,0.29,0.29
44.0,normal,0.1423,7.0,14.0,0.0,0.0
44.0,compromised,0.5142,32.67,50.33,0.4000000000000001,0.35
45.0,normal,0.0607,3.0,6.0,0.0,0.0
45.0,compromised,1.0755,10.0,10.0,0.05,0.0
46.0,normal,0.1882,5.5,9.5,0.0,0.0
46.0,compromised,0.5098,15.5,20.5,0.3,0.24
47.0,normal,0.133,3.0,6.5,0.0,0.0
47.0,compromised,0.3956,6.0,6.0,0.4399999999999999,0.44
48.0,normal,0.3253,1.5,14.5,0.0,0.0
48.0,compromised,0.3003,5.5,6.0,0.32,0.32
49.0,normal,0.2556,4.5,10.0,0.0,0.0
49.0,compromised,0.1745,15.67,19.67,0.2399999999999998,0.16
50.0,normal,0.6886,5.5,5.5,0.0,0.0
50.0,compromised,0.1659,10.0,10.0,0.2099999999999999,0.21
51.0,normal,0.1366,6.0,7.5,0.0,0.0
51.0,compromised,0.8154,17.5,17.5,0.2199999999999999,0.22
52.0,normal,0.0234,4.5,6.5,0.0,0.0
52.0,compromised,0.3067,19.0,19.0,0.08,0.08
53.0,normal,0.4496,4.0,10.0,0.0,0.0
53.0,compromised,0.4359,20.67,29.67,0.0,0.0
54.0,normal,0.3862,7.0,7.0,0.0,0.0
54.0,compromised,0.1541,6.0,7.0,0.0999999999999999,0.0
55.0,normal,0.2655,6.0,12.0,0.0,0.0
55.0,compromised,0.2128,7.0,11.5,0.39,0.27
56.0,normal,0.2256,4.0,4.0,0.0,0.0
56.0,compromised,0.3389999999999999,13.0,13.5,0.1599999999999999,0.15
57.0,normal,0.1296,7.5,4.0,0.0,0.0
57.0,compromised,0.7465,10.5,7.0,0.15,0.07
58.0,normal,0.1541,5.5,10.0,0.0,0.0
58.0,compromised,0.8353999999999999,20.5,26.5,0.09,0.09
59.0,normal,0.1314,5.0,8.5,0.0,0.0
59.0,compromised,0.1794,4.5,7.5,0.3199999999999999,0.24
60.0,normal,0.1562,0.0,0.0,0.0,0.0
60.0,compromised,0.7307,24.33,14.329999999999998,0.3400000000000001,0.3
61.0,normal,0.1944,5.0,10.0,0.0,0.0
61.0,compromised,0.5937,20.0,20.0,0.0699999999999999,0.0
62.0,normal,0.1876999999999999,10.0,13.0,0.0,0.0
62.0,compromised,0.8015,9.999999999999998,14.659999999999998,0.2999999999999999,0.23
63.0,normal,0.0553,8.5,11.0,0.0,0.0
63.0,compromised,0.7804,11.17,7.34,0.2099999999999998,0.14
64.0,normal,0.16,6.0,9.5,0.0,0.0
64.0,compromised,1.1503,23.0,25.0,0.33,0.29
65.0,normal,0.1822,10.0,11.5,0.0,0.0
65.0,compromised,0.8884,20.83,20.83,0.2099999999999999,0.21
66.0,normal,0.1027,7.5,13.5,0.0,0.0
66.0,compromised,0.7041,16.67,27.33,0.0,0.0
67.0,normal,0.05,6.5,0.0,0.0,0.0
67.0,compromised,0.2337,5.0,15.5,0.33,0.33
68.0,normal,0.0831,6.5,13.5,0.0,0.0
68.0,compromised,0.9463,19.33,19.33,0.0,0.0
69.0,normal,0.18,4.5,12.5,0.0,0.0
69.0,compromised,0.4604,12.5,14.0,0.01,0.0
70.0,normal,0.3703,5.5,8.0,0.0,0.0
70.0,compromised,0.4473999999999999,12.83,13.5,0.29,0.29
71.0,normal,0.1425,7.5,3.5,0.0,0.0
71.0,compromised,0.0298,6.0,4.0,0.0899999999999999,0.0
72.0,normal,0.0239,8.5,0.0,0.0,0.0
72.0,compromised,0.7153999999999999,13.0,4.67,0.4599999999999999,0.42
73.0,normal,1.0633,1.5,3.5,0.0,0.0
73.0,compromised,0.0799999999999999,6.5,6.5,0.3700000000000001,0.33
74.0,normal,0.059,6.0,7.0,0.0,0.0
74.0,compromised,0.1457,5.0,16.5,0.1599999999999999,0.16
75.0,normal,0.2127,12.0,12.0,0.0,0.0
75.0,compromised,0.2831,39.33,45.33,0.1200000000000001,0.12
76.0,normal,0.6049,7.0,8.5,0.0,0.0
76.0,compromised,0.312,11.5,13.5,0.25,0.25
77.0,normal,0.12,1.5,4.0,0.0,0.0
77.0,compromised,1.0574,20.33,18.33,0.31,0.26
78.0,normal,0.0874,10.5,9.0,0.0,0.0
78.0,compromised,0.744,35.0,35.0,0.2699999999999999,0.15
79.0,normal,0.449,12.5,14.5,0.0,0.0
79.0,compromised,0.5506,20.33,24.33,0.03,0.0
80.0,normal,0.1266999999999999,5.0,7.0,0.0,0.0
80.0,compromised,0.6173,14.33,23.67,0.3199999999999999,0.23
81.0,normal,0.0811,4.5,4.5,0.0,0.0
81.0,compromised,0.0945,4.0,5.5,0.14,0.0
82.0,normal,0.3706,8.0,8.0,0.0,0.0
82.0,compromised,0.8069,23.0,23.0,0.38,0.28
83.0,normal,0.1211,4.5,0.0,0.0,0.0
83.0,compromised,0.1055,5.5,4.0,0.1200000000000001,0.12
84.0,normal,0.1815,7.0,6.5,0.0,0.0
84.0,compromised,0.111,20.67,20.67,0.2199999999999999,0.22
85.0,normal,0.1777999999999999,2.0,2.0,0.0,0.0
85.0,compromised,0.4167,15.5,11.0,0.27,0.27
86.0,normal,0.0895,20.0,9.5,0.0,0.0
86.0,compromised,0.6341,22.33,22.33,0.33,0.33
87.0,normal,0.2602,6.5,2.0,0.0,0.0
87.0,compromised,0.5469,23.67,31.67,0.2799999999999999,0.21
88.0,normal,0.4952,7.5,0.0,0.0,0.0
88.0,compromised,0.4766,20.33,25.33,0.0,0.0
89.0,normal,0.1328,5.5,16.5,0.0,0.0
89.0,compromised,0.1149,12.5,15.0,0.07,0.07
90.0,normal,0.1256,19.0,15.0,0.0,0.0
90.0,compromised,1.0585,10.34,10.34,0.33,0.33
91.0,normal,0.5938,6.0,6.0,0.0,0.0
91.0,compromised,0.5186,6.0,6.0,0.06,0.0
92.0,normal,0.1431,6.0,3.5,0.0,0.0
92.0,compromised,0.4755999999999999,11.0,11.0,0.0799999999999999,0.0
93.0,normal,0.0932,6.0,7.5,0.0,0.0
93.0,compromised,0.5919,26.33,41.33,0.24,0.21
94.0,normal,0.1174,3.5,10.5,0.0,0.0
94.0,compromised,0.6522,26.83,31.67,0.33,0.32
95.0,normal,0.0714,3.5,5.5,0.0,0.0
95.0,compromised,0.1041,3.0,10.0,0.0699999999999999,0.0
96.0,normal,0.1111,0.0,0.0,0.0,0.0
96.0,compromised,0.6136,27.0,20.0,0.4299999999999999,0.43
97.0,normal,0.357,10.0,13.0,0.0,0.0
97.0,compromised,0.5871999999999999,10.67,11.5,0.0,0.0
98.0,normal,0.1361,9.5,5.0,0.0,0.0
98.0,compromised,0.4629,9.0,9.0,0.3600000000000001,0.32
99.0,normal,0.4152,2.0,7.5,0.0,0.0
99.0,compromised,0.873,20.67,20.83,0.2099999999999999,0.18
100.0,normal,0.3044,3.0,3.0,0.0,0.0
100.0,compromised,0.1776,19.67,31.33,0.3799999999999999,0.38
101.0,normal,0.1665,2.5,12.5,0.0,0.0
101.0,compromised,0.4649999999999999,6.5,6.0,0.3700000000000001,0.37
102.0,normal,0.1582,8.0,11.0,0.0,0.0
102.0,compromised,0.9957,27.0,27.0,0.0,0.0
103.0,normal,0.2625,10.0,10.0,0.0,0.0
103.0,compromised,0.885,39.33,41.33,0.41,0.3
104.0,normal,0.1397,9.5,7.0,0.0,0.0
104.0,compromised,0.1744,5.5,19.5,0.03,0.0
105.0,normal,0.32,3.5,9.5,0.0,0.0
105.0,compromised,0.1349999999999999,9.0,7.5,0.3,0.3
106.0,normal,0.5433,1.5,7.5,0.0,0.0
106.0,compromised,0.6377999999999999,12.67,20.0,0.32,0.27
107.0,normal,0.1458,4.0,6.5,0.0,0.0
107.0,compromised,0.5136999999999999,7.67,7.67,0.3199999999999999,0.21
108.0,normal,0.098,6.0,6.0,0.0,0.0
108.0,compromised,0.7239,11.340000000000002,11.340000000000002,0.3399999999999999,0.27
109.0,normal,0.185,7.5,3.5,0.0,0.0
109.0,compromised,0.833,39.5,9.329999999999998,0.53,0.47
110.0,normal,0.1072,5.5,9.5,0.0,0.0
110.0,compromised,0.0564999999999999,5.0,10.0,0.0999999999999999,0.0
111.0,normal,0.068,9.0,11.5,0.0,0.0
111.0,compromised,0.0775,14.5,9.0,0.06,0.0
112.0,normal,0.2326,12.0,12.0,0.0,0.0
112.0,compromised,0.2778,23.0,29.0,0.2099999999999999,0.19
113.0,normal,0.1621999999999999,4.5,13.5,0.0,0.0
113.0,compromised,0.3009,12.0,12.0,0.0,0.0
114.0,normal,0.2294999999999999,6.0,3.0,0.0,0.0
114.0,compromised,0.4518999999999999,15.0,9.5,0.0,0.0
115.0,normal,0.2526,9.0,13.5,0.0,0.0
115.0,compromised,0.5252,16.5,25.0,0.0,0.0
116.0,normal,0.1846999999999999,10.0,5.5,0.0,0.0
116.0,compromised,0.3054,10.5,10.5,0.3400000000000001,0.34
117.0,normal,0.1815,4.0,9.0,0.0,0.0
117.0,compromised,0.0629,8.0,7.5,0.06,0.0
118.0,normal,0.0417,6.5,5.0,0.0,0.0
118.0,compromised,0.393,8.33,12.0,0.3500000000000001,0.35
119.0,normal,0.0586,7.5,15.5,0.0,0.0
119.0,compromised,0.7237,5.659999999999998,7.67,0.1899999999999999,0.15
120.0,normal,0.0731,2.5,6.5,0.0,0.0
120.0,compromised,0.2398,7.0,9.0,0.05,0.0
121.0,normal,0.2361,10.0,10.0,0.0,0.0
121.0,compromised,0.2266,11.0,13.0,0.35,0.26
122.0,normal,0.1802,6.0,6.5,0.0,0.0
122.0,compromised,0.761,12.33,19.5,0.17,0.09
123.0,normal,0.2022,8.0,10.5,0.0,0.0
123.0,compromised,0.2926999999999999,5.5,3.5,0.14,0.06
124.0,normal,0.1822,8.5,11.5,0.0,0.0
124.0,compromised,0.2248,21.83,24.17,0.2199999999999999,0.18
125.0,normal,0.3024,7.0,7.0,0.0,0.0
125.0,compromised,0.047,8.5,14.5,0.02,0.0
126.0,normal,1.5864,12.5,10.5,0.0,0.0
126.0,compromised,0.6703,4.83,4.33,0.0,0.0
127.0,normal,0.146,10.0,10.0,0.0,0.0
127.0,compromised,0.4284,9.0,9.0,0.12,0.0
128.0,normal,0.0953,10.5,10.5,0.0,0.0
128.0,compromised,0.1241,10.5,16.5,0.1200000000000001,0.12
129.0,normal,0.1,9.0,9.0,0.0,0.0
129.0,compromised,0.2239,7.0,7.0,0.0,0.0
130.0,normal,0.0581999999999999,4.5,12.0,0.0,0.0
130.0,compromised,0.1528,5.0,10.5,0.24,0.24
131.0,normal,0.114,9.0,6.5,0.0,0.0
131.0,compromised,0.0802,14.0,4.0,0.2299999999999999,0.23
132.0,normal,0.1649,13.5,9.0,0.0,0.0
132.0,compromised,0.625,3.67,9.33,0.0699999999999999,0.0
133.0,normal,0.1288,9.5,11.5,0.0,0.0
133.0,compromised,0.2594,12.0,7.0,0.38,0.28
134.0,normal,0.102,10.5,7.0,0.0,0.0
134.0,compromised,0.6562,16.5,13.5,0.0,0.0
135.0,normal,0.1141,7.0,6.0,0.0,0.0
135.0,compromised,0.1928,6.0,6.0,0.3,0.3
136.0,normal,0.125,8.0,8.0,0.0,0.0
136.0,compromised,0.1784,8.0,9.5,0.1,0.1
137.0,normal,0.2086,12.0,12.0,0.0,0.0
137.0,compromised,0.4273,39.33,39.33,0.29,0.29
138.0,normal,0.0969,5.0,14.0,0.0,0.0
138.0,compromised,0.5781999999999999,24.83,28.33,0.0799999999999999,0.0
139.0,normal,0.2695,15.0,15.0,0.0,0.0
139.0,compromised,0.7767999999999999,7.83,7.83,0.1999999999999999,0.2
140.0,normal,0.1621999999999999,9.0,9.0,0.0,0.0
140.0,compromised,0.4082,5.0,5.0,0.1099999999999999,0.0
141.0,normal,0.4875,2.5,5.5,0.0,0.0
141.0,compromised,0.6077,4.0,10.5,0.0,0.0
142.0,normal,0.2813,0.0,0.0,0.0,0.0
142.0,compromised,0.6026,10.33,16.33,0.1100000000000001,0.1
143.0,normal,0.0893,4.5,10.5,0.0,0.0
143.0,compromised,0.3546999999999999,10.0,14.0,0.1500000000000001,0.11
144.0,normal,0.0957,6.5,5.0,0.0,0.0
144.0,compromised,0.4954999999999999,17.67,14.329999999999998,0.1999999999999999,0.16
145.0,normal,0.0694,10.0,10.0,0.0,0.0
145.0,compromised,0.125,14.0,14.0,0.25,0.25
146.0,normal,0.2724999999999999,0.0,0.0,0.0,0.0
146.0,compromised,0.3182999999999999,16.0,16.0,0.1100000000000001,0.11
147.0,normal,0.2112,8.0,8.0,0.0,0.0
147.0,compromised,0.2833,9.0,4.0,0.4599999999999999,0.41
148.0,normal,0.1192,6.0,8.5,0.0,0.0
148.0,compromised,0.4752,16.67,29.33,0.0,0.0
149.0,normal,0.0619999999999999,8.0,8.0,0.0,0.0
149.0,compromised,0.4620999999999999,20.33,20.33,0.08,0.08
150.0,normal,0.4221,8.0,8.0,0.0,0.0
150.0,compromised,0.0937,16.67,16.67,0.0,0.0
151.0,normal,0.0448,12.5,11.0,0.0,0.0
151.0,compromised,0.5213,16.67,17.67,0.0699999999999999,0.0
152.0,normal,0.0962,8.0,14.0,0.0,0.0
152.0,compromised,0.9922,18.0,18.0,0.0,0.0
153.0,normal,0.0494,9.0,9.0,0.0,0.0
153.0,compromised,0.3044,13.0,12.0,0.06,0.0
154.0,normal,0.5417,0.0,0.0,0.0,0.0
154.0,compromised,0.3338,10.67,15.329999999999998,0.28,0.26
155.0,normal,0.2236,5.5,4.0,0.0,0.0
155.0,compromised,0.1911,4.5,2.0,0.03,0.0
156.0,normal,0.484,11.0,16.0,0.0,0.0
156.0,compromised,0.979,15.0,16.0,0.3600000000000001,0.32
157.0,normal,0.1096,6.0,6.0,0.0,0.0
157.0,compromised,0.7135,13.5,13.5,0.0,0.0
158.0,normal,0.944,3.5,8.5,0.0,0.0
158.0,compromised,0.1064,3.5,11.0,0.05,0.0
159.0,normal,0.0543999999999999,6.5,15.5,0.0,0.0
159.0,compromised,0.5427000000000001,50.17,45.67,0.32,0.32
160.0,normal,0.1512,6.5,13.0,0.0,0.0
160.0,compromised,0.7346,15.33,23.67,0.24,0.24
161.0,normal,0.2031,7.0,9.0,0.0,0.0
161.0,compromised,0.5336,17.67,30.33,0.02,0.0
162.0,normal,0.3783,1.0,1.0,0.0,0.0
162.0,compromised,0.1662,12.17,12.83,0.26,0.24
163.0,normal,0.6096,2.5,0.0,0.0,0.0
163.0,compromised,0.3858,6.0,7.0,0.3199999999999999,0.18
164.0,normal,0.1437,0.0,0.0,0.0,0.0
164.0,compromised,0.2653999999999999,2.0,12.0,0.0799999999999999,0.0
165.0,normal,0.6816,8.5,18.5,0.0,0.0
165.0,compromised,0.2796,16.67,14.670000000000002,0.0,0.0
166.0,normal,0.1159,4.0,5.0,0.0,0.0
166.0,compromised,0.2446,9.83,7.5,0.3,0.3
167.0,normal,0.1689,0.0,0.0,0.0,0.0
167.0,compromised,1.0886999999999998,5.5,4.83,0.07,0.03
168.0,normal,0.0689999999999999,6.0,6.5,0.0,0.0
168.0,compromised,0.5239,13.83,8.829999999999998,0.0699999999999999,0.0
169.0,normal,1.2046,8.5,6.0,0.0,0.0
169.0,compromised,1.4467,4.0,4.0,0.0699999999999999,0.0
170.0,normal,0.12,4.0,9.0,0.0,0.0
170.0,compromised,0.6624,18.17,13.170000000000002,0.3,0.25
171.0,normal,0.1728,7.0,8.0,0.0,0.0
171.0,compromised,0.6609999999999999,5.0,5.0,0.0799999999999999,0.0
172.0,normal,0.4798,6.0,6.0,0.0,0.0
172.0,compromised,0.5704,9.33,9.83,0.0,0.0
173.0,normal,0.1598,10.0,10.0,0.0,0.0
173.0,compromised,0.1357,15.0,15.0,0.0,0.0
174.0,normal,0.1049,14.0,14.0,0.0,0.0
174.0,compromised,0.6244,16.0,17.0,0.03,0.0
175.0,normal,0.147,8.5,16.5,0.0,0.0
175.0,compromised,0.2706,23.67,21.67,0.13,0.0
176.0,normal,0.4822,8.0,8.0,0.0,0.0
176.0,compromised,1.1212,7.0,12.5,0.05,0.05
177.0,normal,0.1663,5.5,15.5,0.0,0.0
177.0,compromised,0.8260000000000001,4.0,8.67,0.1,0.08
178.0,normal,0.36,8.0,7.5,0.0,0.0
178.0,compromised,0.2083,6.0,12.5,0.27,0.27
179.0,normal,0.0512,5.5,12.5,0.0,0.0
179.0,compromised,0.1872,17.67,26.67,0.0,0.0
180.0,normal,0.02,6.0,15.0,0.0,0.0
180.0,compromised,0.3046999999999999,14.0,14.0,0.3700000000000001,0.37
181.0,normal,0.3408,5.5,6.0,0.0,0.0
181.0,compromised,0.4479,46.0,41.0,0.3299999999999999,0.25
182.0,normal,0.3367,11.0,11.0,0.0,0.0
182.0,compromised,0.7879999999999999,15.17,15.17,0.24,0.21
183.0,normal,0.1042,8.5,8.0,0.0,0.0
183.0,compromised,0.1719,2.5,9.0,0.2299999999999999,0.23
184.0,normal,0.1871,12.0,7.5,0.0,0.0
184.0,compromised,0.2168,7.0,11.5,0.2299999999999999,0.23
185.0,normal,0.1882,8.0,0.0,0.0,0.0
185.0,compromised,0.3153,11.0,11.0,0.0,0.0
186.0,normal,0.116,4.5,14.0,0.0,0.0
186.0,compromised,0.6864,22.17,18.67,0.0,0.0
187.0,normal,0.5954,0.0,0.0,0.0,0.0
187.0,compromised,0.4273,17.0,17.0,0.29,0.29
188.0,normal,0.2,4.0,11.0,0.0,0.0
188.0,compromised,0.4466,8.17,12.329999999999998,0.37,0.27
189.0,normal,0.1117,7.0,11.0,0.0,0.0
189.0,compromised,0.1883,16.0,26.0,0.1299999999999999,0.13
190.0,normal,0.2094,4.5,10.5,0.0,0.0
190.0,compromised,0.1628,17.5,14.0,0.1999999999999999,0.2
191.0,normal,0.0727,9.0,9.5,0.0,0.0
191.0,compromised,0.7398,31.0,43.0,0.3500000000000001,0.35
192.0,normal,0.2049,4.5,2.5,0.0,0.0
192.0,compromised,1.1886,12.17,12.659999999999998,0.42,0.34
193.0,normal,0.2361,7.5,8.5,0.0,0.0
193.0,compromised,0.1964,6.5,8.0,0.4600000000000001,0.37
194.0,normal,0.3903999999999999,9.0,9.0,0.0,0.0
194.0,compromised,0.5104,22.17,21.0,0.3199999999999999,0.23
195.0,normal,1.0,10.0,10.0,0.0,0.0
195.0,compromised,0.7972,32.33,33.33,0.5299999999999999,0.4
196.0,normal,0.076,13.5,9.5,0.0,0.0
196.0,compromised,0.3324,7.5,13.5,0.3399999999999999,0.17
197.0,normal,0.6973999999999999,10.0,10.0,0.0,0.0
197.0,compromised,0.5637000000000001,12.0,17.0,0.0,0.0
198.0,normal,0.0984,3.0,11.0,0.0,0.0
198.0,compromised,0.9812,19.67,20.67,0.0,0.0
199.0,normal,0.318,7.0,8.0,0.0,0.0
199.0,compromised,0.1468,8.0,8.0,0.2099999999999999,0.0
200.0,normal,0.7352,11.0,11.0,0.0,0.0
200.0,compromised,0.484,23.5,23.5,0.0,0.0
201.0,normal,0.2468999999999999,10.0,10.0,0.0,0.0
201.0,compromised,0.7166,14.0,14.0,0.0,0.0
202.0,normal,0.0493,5.5,6.0,0.0,0.0
202.0,compromised,0.1412,13.83,12.670000000000002,0.1800000000000001,0.12
203.0,normal,0.1484,6.5,13.5,0.0,0.0
203.0,compromised,0.4095,30.33,30.33,0.2699999999999999,0.19
204.0,normal,0.108,6.5,3.0,0.0,0.0
204.0,compromised,0.2526,5.67,5.17,0.0,0.0
205.0,normal,0.1837,5.0,5.0,0.0,0.0
205.0,compromised,0.3055,22.5,30.5,0.4299999999999999,0.43
206.0,normal,0.0801,7.0,8.0,0.0,0.0
206.0,compromised,0.2421,12.17,16.33,0.2099999999999999,0.16
207.0,normal,0.2024,6.0,9.0,0.0,0.0
207.0,compromised,0.147,6.0,11.5,0.1499999999999999,0.15
208.0,normal,0.422,8.5,13.5,0.0,0.0
208.0,compromised,0.7126,23.33,24.33,0.0,0.0
209.0,normal,0.8139,9.0,11.0,0.0,0.0
209.0,compromised,0.7108,5.5,16.5,0.1299999999999999,0.13
210.0,normal,0.0817,3.5,6.5,0.0,0.0
210.0,compromised,0.1701,7.0,7.5,0.1299999999999999,0.13
211.0,normal,0.5633,4.0,4.0,0.0,0.0
211.0,compromised,0.6797000000000001,16.83,17.83,0.31,0.31
212.0,normal,0.1909,0.0,0.0,0.0,0.0
212.0,compromised,0.7116,16.0,20.66,0.32,0.26
213.0,normal,0.122,5.0,12.0,0.0,0.0
213.0,compromised,0.6215999999999999,31.33,39.67,0.26,0.26
214.0,normal,0.2461,6.0,11.5,0.0,0.0
214.0,compromised,0.4308999999999999,24.67,37.67,0.01,0.0
215.0,normal,0.1366,0.0,0.0,0.0,0.0
215.0,compromised,0.2488999999999999,17.33,25.33,0.25,0.25
216.0,normal,0.1169999999999999,6.5,7.0,0.0,0.0
216.0,compromised,0.2505,9.0,15.0,0.2099999999999999,0.21
217.0,normal,0.0864,7.5,10.0,0.0,0.0
217.0,compromised,0.5977,26.33,36.33,0.09,0.09
218.0,normal,0.4861,4.0,0.0,0.0,0.0
218.0,compromised,0.2678,2.0,14.0,0.2199999999999999,0.17
219.0,normal,0.1406,6.5,10.5,0.0,0.0
219.0,compromised,0.293,12.5,14.5,0.1699999999999999,0.17
220.0,normal,0.145,7.5,10.0,0.0,0.0
220.0,compromised,0.7068,12.33,18.17,0.0699999999999999,0.0
221.0,normal,0.0467999999999999,5.5,5.5,0.0,0.0
221.0,compromised,0.2035,6.17,5.83,0.0,0.0
222.0,normal,0.0479,7.0,12.0,0.0,0.0
222.0,compromised,1.209,15.0,16.0,0.0,0.0
223.0,normal,0.4652,3.5,0.0,0.0,0.0
223.0,compromised,0.3523,20.67,25.83,0.1399999999999999,0.14
224.0,normal,0.2083,8.0,8.0,0.0,0.0
224.0,compromised,0.3024,11.5,11.5,0.2799999999999999,0.21
225.0,normal,0.1095,9.5,12.5,0.0,0.0
225.0,compromised,0.5452,6.67,12.329999999999998,0.0,0.0
226.0,normal,0.2396,8.0,13.5,0.0,0.0
226.0,compromised,0.1997999999999999,18.33,28.17,0.05,0.0
227.0,normal,0.4619,0.0,0.0,0.0,0.0
227.0,compromised,0.6862999999999999,18.33,16.33,0.1899999999999999,0.19
228.0,normal,0.0658,3.0,7.5,0.0,0.0
228.0,compromised,0.0923,0.0,0.0,0.0,0.0
229.0,normal,0.1364,8.0,8.5,0.0,0.0
